Address,Area,Frontage,Access Road,House direction,Balcony direction,Floors,Bedrooms,Bathrooms,Legal status,Furniture state,Price,Property_Type,City,District,Land_Price_Per_M2,Land_Value
"110 Ghềnh Ráng, Phường 8, Thủ Đức, TP. Hồ Chí Minh",49.3,12.1,7.3,Đông,Bắc,3.0,4.0,2.0,Have certificate,Full,14.57,Nhà,TP. Hồ Chí Minh,Thủ Đức,138.0,6.81
"150A Võ Văn Ngân, Phường 1, Thủ Đức, TP. Hồ Chí Minh",79.7,10.5,3.2,Tây - Nam,Tây - Nam,1.0,2.0,2.0,In progress,Full,7.5,Chung cư,TP. Hồ Chí Minh,Thủ Đức,86.0,6.83
"352B Ghềnh Ráng, Phường 1, Thủ Đức, TP. Hồ Chí Minh",20.0,10.0,3.3,Tây,Nam,2.0,5.0,1.0,Pending,Basic,3.73,Nhà,TP. Hồ Chí Minh,Thủ Đức,78.0,1.55
"611B Lê Lợi, Phường 1, Quận 1, TP. Hồ Chí Minh",36.6,12.4,9.3,Đông - Bắc,Nam,1.0,3.0,2.0,Have certificate,Basic,57.64,Chung cư,TP. Hồ Chí Minh,Quận 1,631.0,23.1
"534A Tạ Quang Bửu, Xã 3, Quận 8, TP. Hồ Chí Minh",21.8,6.7,4.3,Đông - Bắc,Tây,4.0,3.0,1.0,Pending,Basic,3.05,Chung cư,TP. Hồ Chí Minh,Quận 8,69.0,1.49
"172C Nguyễn Lương Bằng, Xã 1, Quận 7, TP. Hồ Chí Minh",56.1,6.3,5.4,Đông - Bắc,Tây,2.0,3.0,1.0,In progress,Empty,16.47,Chung cư,TP. Hồ Chí Minh,Quận 7,142.0,7.96
"216A Võ Nguyên Giáp, Phường 9, Quận 2 (Thủ Đức), TP. Hồ Chí Minh",23.8,5.3,2.7,Bắc,Đông,2.0,3.0,2.0,Pending,Full,8.82,Chung cư,TP. Hồ Chí Minh,Quận 2 (Thủ Đức),254.0,6.05
"429C Nguyễn Xiển, Xã 3, Quận 2 (Thủ Đức), TP. Hồ Chí Minh",27.5,12.3,9.0,Tây - Bắc,Đông - Nam,4.0,2.0,2.0,In progress,Basic,7.45,Chung cư,TP. Hồ Chí Minh,Quận 2 (Thủ Đức),156.0,4.3
"318 Đặng Chất Chất, Phường 8, Quận 8, TP. Hồ Chí Minh",43.9,6.0,2.7,Đông - Bắc,Nam,3.0,2.0,2.0,Sale contract,Basic,4.37,Chung cư,TP. Hồ Chí Minh,Quận 8,65.0,2.85
"535A Lê Tuệ Mẫn, Phường 9, Quận 6, TP. Hồ Chí Minh",23.5,9.7,4.3,Đông,Tây - Nam,4.0,1.0,1.0,Sale contract,Empty,3.31,Chung cư,TP. Hồ Chí Minh,Quận 6,62.0,1.45
"622 Trần Hưng Đạo, Phường 6, Quận 5, TP. Hồ Chí Minh",37.3,3.4,2.3,Bắc,Đông - Nam,4.0,2.0,2.0,Have certificate,Basic,8.35,Chung cư,TP. Hồ Chí Minh,Quận 5,123.0,4.58
"695A Đặng Văn Bi, Phường 7, Thủ Đức, TP. Hồ Chí Minh",21.0,14.8,5.4,Đông - Bắc,Bắc,2.0,2.0,4.0,In progress,Basic,2.99,Nhà,TP. Hồ Chí Minh,Thủ Đức,90.0,1.9
"564B Bà Hom, Phường 3, Quận 6, TP. Hồ Chí Minh",20.0,9.5,6.9,Đông - Nam,Đông - Nam,2.0,2.0,3.0,In progress,Full,3.99,Nhà,TP. Hồ Chí Minh,Quận 6,74.0,1.49
"633B Trần Quốc Hoàn, Xã 2, Tân Bình, TP. Hồ Chí Minh",123.3,6.4,4.5,Tây,Bắc,2.0,2.0,1.0,Pending,Full,19.54,Nhà,TP. Hồ Chí Minh,Tân Bình,131.0,16.14
"248 Đỗ Xuân Hợp, Phường 2, Quận 9 (Thủ Đức), TP. Hồ Chí Minh",20.0,13.9,6.7,Tây - Nam,Tây,4.0,5.0,3.0,In progress,Empty,3.72,Chung cư,TP. Hồ Chí Minh,Quận 9 (Thủ Đức),107.0,2.14
"792B Lê Đức Thọ, Phường 9, Gò Vấp, TP. Hồ Chí Minh",47.3,5.6,5.2,Nam,Đông - Nam,4.0,2.0,2.0,In progress,Empty,4.71,Nhà,TP. Hồ Chí Minh,Gò Vấp,73.0,3.46
"370 Phan Đăng Lưu, Phường 3, Phú Nhuận, TP. Hồ Chí Minh",99.7,8.9,2.9,Nam,Tây,2.0,4.0,3.0,In progress,Empty,12.67,Chung cư,TP. Hồ Chí Minh,Phú Nhuận,92.0,9.12
"423C Tây Sơn, Phường 4, Tân Phú, TP. Hồ Chí Minh",33.4,6.2,4.9,Bắc,Đông - Bắc,1.0,2.0,3.0,Pending,Empty,3.91,Chung cư,TP. Hồ Chí Minh,Tân Phú,75.0,2.5
"558A Đỗ Xuân Hợp, Xã 3, Quận 7, TP. Hồ Chí Minh",25.1,3.7,2.6,Bắc,Đông - Bắc,3.0,3.0,3.0,Sale contract,Full,9.12,Nhà,TP. Hồ Chí Minh,Quận 7,224.0,5.63
"671 Đại lộ Võ Văn Kiệt, Phường 3, Quận 4, TP. Hồ Chí Minh",65.4,7.7,5.0,Tây - Nam,Tây - Bắc,3.0,5.0,1.0,Have certificate,Full,14.62,Chung cư,TP. Hồ Chí Minh,Quận 4,135.0,8.84
"36C Mã Lò, Phường 5, Bình Tân, TP. Hồ Chí Minh",133.5,7.5,5.3,Bắc,Đông,2.0,3.0,1.0,Pending,Basic,11.08,Nhà,TP. Hồ Chí Minh,Bình Tân,49.0,6.53
"665B Nguyễn Trãi, Phường 1, Quận 5, TP. Hồ Chí Minh",21.4,8.6,9.7,Đông,Tây - Bắc,3.0,4.0,2.0,Sale contract,Full,2.44,Nhà,TP. Hồ Chí Minh,Quận 5,105.0,2.25
"16A Nguyễn Huệ, Phường 2, Quận 1, TP. Hồ Chí Minh",30.3,9.5,6.7,Đông - Bắc,Đông - Nam,3.0,3.0,2.0,In progress,Full,51.41,Chung cư,TP. Hồ Chí Minh,Quận 1,363.0,10.97
"733 Nguyễn Đình Chiểu, Phường 5, Quận 3, TP. Hồ Chí Minh",20.0,12.1,3.7,Tây - Nam,Tây - Bắc,5.0,2.0,1.0,In progress,Basic,13.09,Nhà,TP. Hồ Chí Minh,Quận 3,281.0,5.63
"840 Trần Quốc Toản, Phường 10, Quận 3, TP. Hồ Chí Minh",26.2,11.1,3.4,Nam,Tây - Bắc,4.0,2.0,2.0,Sale contract,Empty,13.48,Chung cư,TP. Hồ Chí Minh,Quận 3,214.0,5.59
"413A Bà Hom, Phường 8, Quận 6, TP. Hồ Chí Minh",56.1,10.4,7.7,Đông - Bắc,Bắc,3.0,2.0,2.0,Sale contract,Basic,7.34,Nhà,TP. Hồ Chí Minh,Quận 6,80.0,4.51
"452A Đại lộ Võ Văn Kiệt, Phường 6, Quận 4, TP. Hồ Chí Minh",27.6,10.1,3.6,Đông - Nam,Đông,2.0,4.0,2.0,Pending,Full,7.52,Nhà,TP. Hồ Chí Minh,Quận 4,198.0,5.46
"927A Nguyễn Lương Bằng, Xã 1, Quận 7, TP. Hồ Chí Minh",32.5,10.5,5.8,Đông - Nam,Tây,2.0,1.0,3.0,Sale contract,Basic,9.91,Chung cư,TP. Hồ Chí Minh,Quận 7,139.0,4.5
"681B Vành Đai Trong, Phường 10, Bình Tân, TP. Hồ Chí Minh",20.0,4.9,8.4,Tây - Bắc,Bắc,3.0,3.0,3.0,Sale contract,Full,4.46,Nhà,TP. Hồ Chí Minh,Bình Tân,40.0,0.79
"7B Ghềnh Ráng, Phường 5, Thủ Đức, TP. Hồ Chí Minh",58.1,8.3,8.2,Đông,Tây - Nam,2.0,3.0,3.0,In progress,Empty,4.52,Nhà,TP. Hồ Chí Minh,Thủ Đức,88.0,5.11
"721 Nguyễn Lương Bằng, Phường 9, Quận 7, TP. Hồ Chí Minh",93.6,14.8,5.2,Đông,Bắc,4.0,1.0,3.0,Have certificate,Empty,24.88,Chung cư,TP. Hồ Chí Minh,Quận 7,139.0,13.03
"510A Kinh Dương Vương, Phường 1, Bình Tân, TP. Hồ Chí Minh",22.7,13.3,7.3,Đông - Bắc,Tây - Nam,4.0,2.0,3.0,Sale contract,Full,1.62,Nhà,TP. Hồ Chí Minh,Bình Tân,62.0,1.41
"723 Nguyễn Lương Bằng, Phường 1, Quận 7, TP. Hồ Chí Minh",28.9,5.2,5.4,Đông,Tây - Bắc,3.0,2.0,1.0,Have certificate,Full,8.16,Chung cư,TP. Hồ Chí Minh,Quận 7,153.0,4.41
"756 Nguyễn Trãi, Phường 7, Quận 5, TP. Hồ Chí Minh",81.6,9.9,4.9,Đông,Bắc,2.0,2.0,4.0,In progress,Basic,20.32,Nhà,TP. Hồ Chí Minh,Quận 5,176.0,14.35
"429 Hai Bà Trưng, Phường 10, Quận 1, TP. Hồ Chí Minh",68.5,9.9,7.2,Tây - Nam,Tây,2.0,1.0,1.0,Pending,Empty,171.78,Nhà,TP. Hồ Chí Minh,Quận 1,547.0,37.49
"63B Đỗ Xuân Hợp, Phường 4, Quận 9 (Thủ Đức), TP. Hồ Chí Minh",20.0,9.2,6.4,Bắc,Bắc,1.0,3.0,2.0,Pending,Empty,2.98,Nhà,TP. Hồ Chí Minh,Quận 9 (Thủ Đức),71.0,1.43
"293C Mã Lò, Phường 7, Bình Tân, TP. Hồ Chí Minh",47.7,12.3,5.5,Đông,Nam,2.0,5.0,3.0,In progress,Basic,3.2,Nhà,TP. Hồ Chí Minh,Bình Tân,51.0,2.45
"95A Trần Quốc Toản, Phường 5, Quận 3, TP. Hồ Chí Minh",39.2,5.4,10.0,Tây - Nam,Đông,3.0,3.0,4.0,In progress,Basic,26.29,Nhà,TP. Hồ Chí Minh,Quận 3,254.0,9.96
"596A Đỗ Xuân Hợp, Phường 9, Quận 9 (Thủ Đức), TP. Hồ Chí Minh",50.3,10.6,5.7,Tây - Nam,Tây - Bắc,4.0,3.0,2.0,In progress,Full,8.55,Nhà,TP. Hồ Chí Minh,Quận 9 (Thủ Đức),133.0,6.69
"293B Phan Văn Trị, Phường 4, Bình Thạnh, TP. Hồ Chí Minh",20.0,5.3,7.2,Nam,Bắc,2.0,2.0,2.0,Have certificate,Empty,4.79,Chung cư,TP. Hồ Chí Minh,Bình Thạnh,117.0,2.34
"651C Đại lộ Võ Văn Kiệt, Phường 9, Quận 4, TP. Hồ Chí Minh",81.5,3.1,2.4,Đông - Nam,Tây - Nam,1.0,3.0,3.0,Pending,Empty,20.65,Chung cư,TP. Hồ Chí Minh,Quận 4,182.0,14.82
"398B Nguyễn Trãi, Phường 1, Quận 5, TP. Hồ Chí Minh",184.1,14.8,7.9,Tây,Đông,1.0,2.0,1.0,Pending,Empty,34.31,Chung cư,TP. Hồ Chí Minh,Quận 5,107.0,19.72
"258A Hai Bà Trưng, Phường 7, Quận 1, TP. Hồ Chí Minh",35.5,6.4,2.7,Đông - Nam,Tây - Bắc,5.0,2.0,3.0,In progress,Empty,83.31,Nhà,TP. Hồ Chí Minh,Quận 1,692.0,24.58
"373A Lê Văn Việt, Xã 1, Quận 9 (Thủ Đức), TP. Hồ Chí Minh",23.9,8.8,7.2,Đông - Nam,Đông - Bắc,1.0,2.0,2.0,Sale contract,Empty,4.23,Nhà,TP. Hồ Chí Minh,Quận 9 (Thủ Đức),123.0,2.94
"520B Man Thiện, Phường 9, Quận 9 (Thủ Đức), TP. Hồ Chí Minh",36.2,11.3,6.0,Tây - Nam,Nam,2.0,2.0,2.0,Pending,Empty,6.84,Chung cư,TP. Hồ Chí Minh,Quận 9 (Thủ Đức),70.0,2.53
"681B Tạ Quang Bửu, Phường 10, Quận 8, TP. Hồ Chí Minh",225.0,4.3,7.2,Đông - Bắc,Nam,1.0,2.0,3.0,Have certificate,Empty,43.76,Nhà,TP. Hồ Chí Minh,Quận 8,54.0,12.05
"639 Trần Hưng Đạo, Phường 4, Quận 5, TP. Hồ Chí Minh",113.1,14.8,9.9,Tây - Bắc,Tây - Bắc,1.0,3.0,2.0,In progress,Basic,26.87,Chung cư,TP. Hồ Chí Minh,Quận 5,167.0,18.88
"177 Bến Vân Đồn, Xã 3, Quận 4, TP. Hồ Chí Minh",91.1,7.1,3.9,Bắc,Tây,1.0,3.0,2.0,Pending,Full,25.29,Chung cư,TP. Hồ Chí Minh,Quận 4,236.0,21.53
"916A Mã Lò, Phường 4, Bình Tân, TP. Hồ Chí Minh",72.6,8.6,4.4,Tây,Tây - Nam,2.0,2.0,2.0,Sale contract,Full,11.75,Chung cư,TP. Hồ Chí Minh,Bình Tân,59.0,4.27
"259 Lê Văn Sỹ, Xã 1, Quận 3, TP. Hồ Chí Minh",22.3,6.3,5.8,Tây,Đông - Bắc,1.0,5.0,4.0,Pending,Full,11.74,Nhà,TP. Hồ Chí Minh,Quận 3,284.0,6.33
"981B Nguyễn Huệ, Xã 3, Quận 1, TP. Hồ Chí Minh",29.4,4.3,7.4,Tây,Bắc,2.0,1.0,3.0,Sale contract,Basic,66.41,Chung cư,TP. Hồ Chí Minh,Quận 1,609.0,17.9
"592A Lê Văn Sỹ, Xã 1, Quận 3, TP. Hồ Chí Minh",31.6,4.7,8.1,Đông - Bắc,Đông - Nam,5.0,3.0,1.0,In progress,Basic,26.91,Chung cư,TP. Hồ Chí Minh,Quận 3,286.0,9.04
"85A Bà Hom, Phường 4, Quận 6, TP. Hồ Chí Minh",84.7,5.8,5.5,Tây - Bắc,Đông - Bắc,1.0,1.0,4.0,Pending,Basic,13.99,Chung cư,TP. Hồ Chí Minh,Quận 6,73.0,6.18
"840 Thới Hoà, Phường 9, Hóc Môn, TP. Hồ Chí Minh",182.6,12.6,7.3,Tây,Tây,2.0,4.0,3.0,In progress,Basic,25.99,Chung cư,TP. Hồ Chí Minh,Hóc Môn,20.0,3.56
"908B Võ Văn Tần, Phường 2, Quận 3, TP. Hồ Chí Minh",64.8,7.8,3.1,Đông - Bắc,Nam,1.0,1.0,2.0,Have certificate,Basic,75.77,Nhà,TP. Hồ Chí Minh,Quận 3,306.0,19.83
"875B Trần Quốc Toản, Phường 8, Quận 3, TP. Hồ Chí Minh",20.0,8.9,2.6,Tây,Đông - Nam,1.0,2.0,3.0,Have certificate,Full,19.06,Chung cư,TP. Hồ Chí Minh,Quận 3,366.0,7.32
"523 Đồng Khởi, Phường 6, Quận 1, TP. Hồ Chí Minh",37.9,12.6,4.1,Đông - Bắc,Tây - Nam,3.0,4.0,3.0,Sale contract,Full,54.57,Chung cư,TP. Hồ Chí Minh,Quận 1,450.0,17.06
"945B Hậu Giang, Phường 6, Quận 6, TP. Hồ Chí Minh",98.4,11.8,7.9,Bắc,Nam,2.0,5.0,2.0,Have certificate,Basic,11.19,Nhà,TP. Hồ Chí Minh,Quận 6,81.0,7.97
"385B Phạm Hùng, Xã 1, Quận 8, TP. Hồ Chí Minh",89.6,13.6,5.2,Tây,Bắc,1.0,3.0,1.0,In progress,Basic,8.67,Chung cư,TP. Hồ Chí Minh,Quận 8,61.0,5.44
"825C Lê Văn Lương, Phường 10, Quận 7, TP. Hồ Chí Minh",28.8,12.3,8.5,Đông - Nam,Đông - Nam,2.0,2.0,2.0,In progress,Full,12.38,Nhà,TP. Hồ Chí Minh,Quận 7,222.0,6.38
"168 Võ Văn Tần, Phường 6, Quận 3, TP. Hồ Chí Minh",190.3,13.8,4.1,Nam,Tây - Nam,4.0,1.0,1.0,Sale contract,Full,138.2,Chung cư,TP. Hồ Chí Minh,Quận 3,264.0,50.32
"339A Quốc lộ 1A, Xã 3, Bình Chánh, TP. Hồ Chí Minh",20.0,14.1,4.9,Tây,Đông - Bắc,4.0,1.0,2.0,Have certificate,Full,2.08,Nhà,TP. Hồ Chí Minh,Bình Chánh,32.0,0.63
"520A Man Thiện, Xã 1, Quận 9 (Thủ Đức), TP. Hồ Chí Minh",23.0,5.5,3.6,Đông - Bắc,Tây,2.0,3.0,2.0,In progress,Full,2.1,Chung cư,TP. Hồ Chí Minh,Quận 9 (Thủ Đức),91.0,2.09
"943 Bà Hom, Phường 7, Quận 6, TP. Hồ Chí Minh",65.8,7.8,2.8,Bắc,Tây,3.0,2.0,1.0,Pending,Empty,12.7,Chung cư,TP. Hồ Chí Minh,Quận 6,123.0,8.12
"118C Hoàng Diệu, Phường 10, Quận 4, TP. Hồ Chí Minh",296.9,5.5,8.0,Nam,Nam,2.0,3.0,1.0,Have certificate,Basic,69.23,Nhà,TP. Hồ Chí Minh,Quận 4,116.0,34.54
"824A Đỗ Xuân Hợp, Phường 5, Quận 7, TP. Hồ Chí Minh",24.9,11.7,3.3,Tây,Bắc,2.0,3.0,3.0,Have certificate,Full,9.44,Chung cư,TP. Hồ Chí Minh,Quận 7,182.0,4.53
"223B Mã Lò, Phường 1, Bình Tân, TP. Hồ Chí Minh",44.1,12.7,7.6,Bắc,Tây - Nam,2.0,3.0,3.0,Have certificate,Basic,5.05,Nhà,TP. Hồ Chí Minh,Bình Tân,72.0,3.2
"310B Lê Văn Việt, Phường 9, Quận 9 (Thủ Đức), TP. Hồ Chí Minh",129.3,12.7,2.8,Tây - Bắc,Tây - Nam,2.0,3.0,1.0,Pending,Basic,15.06,Chung cư,TP. Hồ Chí Minh,Quận 9 (Thủ Đức),74.0,9.52
"527C Lê Tuệ Mẫn, Phường 6, Quận 6, TP. Hồ Chí Minh",53.8,6.2,9.2,Bắc,Đông - Bắc,1.0,5.0,2.0,Sale contract,Basic,6.2,Nhà,TP. Hồ Chí Minh,Quận 6,70.0,3.74
"418 Mã Lò, Phường 6, Bình Tân, TP. Hồ Chí Minh",41.8,5.9,6.4,Đông - Bắc,Tây,2.0,2.0,4.0,Sale contract,Empty,6.25,Nhà,TP. Hồ Chí Minh,Bình Tân,78.0,3.26
"575C Phạm Hùng, Phường 8, Quận 8, TP. Hồ Chí Minh",85.8,8.2,8.3,Bắc,Tây,3.0,4.0,2.0,In progress,Basic,14.16,Chung cư,TP. Hồ Chí Minh,Quận 8,104.0,8.96
"914C Đỗ Xuân Hợp, Phường 3, Quận 7, TP. Hồ Chí Minh",54.1,6.1,3.3,Bắc,Đông,3.0,2.0,3.0,Sale contract,Full,20.92,Chung cư,TP. Hồ Chí Minh,Quận 7,219.0,11.86
"65 Đỗ Xuân Hợp, Phường 2, Quận 9 (Thủ Đức), TP. Hồ Chí Minh",124.5,8.7,5.0,Đông - Bắc,Nam,1.0,4.0,3.0,Pending,Basic,18.1,Nhà,TP. Hồ Chí Minh,Quận 9 (Thủ Đức),86.0,10.66
"941C Hậu Giang, Phường 4, Quận 6, TP. Hồ Chí Minh",153.4,13.8,3.8,Tây - Bắc,Đông - Bắc,2.0,3.0,1.0,Sale contract,Empty,33.21,Nhà,TP. Hồ Chí Minh,Quận 6,113.0,17.35
"437B Trường Sơn, Phường 9, Tân Bình, TP. Hồ Chí Minh",69.8,14.6,9.0,Tây,Tây - Nam,1.0,2.0,2.0,Sale contract,Basic,15.33,Nhà,TP. Hồ Chí Minh,Tân Bình,141.0,9.83
"804C Lê Văn Lương, Phường 2, Quận 7, TP. Hồ Chí Minh",54.8,7.1,8.2,Tây,Đông,1.0,3.0,2.0,Have certificate,Empty,29.59,Nhà,TP. Hồ Chí Minh,Quận 7,264.0,14.49
"862A Lê Văn Việt, Phường 10, Quận 9 (Thủ Đức), TP. Hồ Chí Minh",64.8,9.7,3.9,Tây,Bắc,5.0,1.0,1.0,Pending,Full,11.89,Nhà,TP. Hồ Chí Minh,Quận 9 (Thủ Đức),116.0,7.51
"279 Ghềnh Ráng, Phường 8, Thủ Đức, TP. Hồ Chí Minh",80.7,12.8,7.1,Đông - Nam,Đông - Bắc,2.0,3.0,2.0,Have certificate,Empty,9.54,Chung cư,TP. Hồ Chí Minh,Thủ Đức,79.0,6.35
"990A Đồng Khởi, Phường 8, Quận 1, TP. Hồ Chí Minh",34.2,10.9,6.3,Tây,Tây - Bắc,1.0,3.0,2.0,In progress,Basic,40.25,Chung cư,TP. Hồ Chí Minh,Quận 1,383.0,13.09
"834A Lê Tuệ Mẫn, Phường 7, Quận 6, TP. Hồ Chí Minh",54.6,4.5,8.2,Đông,Tây - Bắc,1.0,1.0,4.0,In progress,Empty,7.65,Chung cư,TP. Hồ Chí Minh,Quận 6,94.0,5.11
"70 Bến Vân Đồn, Phường 2, Quận 4, TP. Hồ Chí Minh",142.2,8.8,7.9,Đông - Bắc,Nam,1.0,3.0,3.0,Sale contract,Basic,29.55,Chung cư,TP. Hồ Chí Minh,Quận 4,136.0,19.31
"956A Hai Bà Trưng, Phường 8, Quận 1, TP. Hồ Chí Minh",82.2,5.4,5.1,Đông,Nam,1.0,1.0,1.0,Pending,Basic,111.96,Nhà,TP. Hồ Chí Minh,Quận 1,439.0,36.08
"86B Triệu Quang Phục, Phường 5, Quận 5, TP. Hồ Chí Minh",20.0,11.7,2.5,Đông,Nam,1.0,2.0,2.0,Pending,Empty,4.78,Chung cư,TP. Hồ Chí Minh,Quận 5,121.0,2.41
"547C Hoàng Diệu, Xã 1, Quận 4, TP. Hồ Chí Minh",55.0,9.7,3.2,Tây - Bắc,Tây - Bắc,1.0,3.0,1.0,In progress,Basic,13.5,Chung cư,TP. Hồ Chí Minh,Quận 4,155.0,8.52
"580 Lê Văn Sỹ, Phường 2, Quận 3, TP. Hồ Chí Minh",21.9,11.3,8.6,Đông - Nam,Đông,2.0,4.0,1.0,Have certificate,Full,11.39,Chung cư,TP. Hồ Chí Minh,Quận 3,182.0,3.99
"835B Trần Não, Xã 3, Quận 2 (Thủ Đức), TP. Hồ Chí Minh",42.6,3.3,2.4,Đông - Bắc,Tây - Nam,1.0,1.0,2.0,Sale contract,Empty,13.8,Chung cư,TP. Hồ Chí Minh,Quận 2 (Thủ Đức),215.0,9.15
"641 Đặng Văn Bi, Phường 3, Thủ Đức, TP. Hồ Chí Minh",75.3,4.0,9.9,Tây - Nam,Tây - Bắc,1.0,3.0,2.0,Sale contract,Basic,19.89,Chung cư,TP. Hồ Chí Minh,Thủ Đức,144.0,10.83
"629C Võ Văn Ngân, Phường 3, Thủ Đức, TP. Hồ Chí Minh",93.3,6.9,4.8,Tây - Bắc,Tây,1.0,5.0,2.0,Pending,Basic,20.43,Nhà,TP. Hồ Chí Minh,Thủ Đức,88.0,8.18
"786C Cộng Hòa, Phường 8, Tân Bình, TP. Hồ Chí Minh",49.9,12.2,5.0,Nam,Đông,3.0,2.0,2.0,In progress,Basic,9.02,Nhà,TP. Hồ Chí Minh,Tân Bình,129.0,6.46
"110B Đặng Chất Chất, Phường 2, Quận 8, TP. Hồ Chí Minh",20.0,14.9,3.2,Đông - Nam,Tây - Nam,2.0,3.0,2.0,Pending,Basic,2.94,Chung cư,TP. Hồ Chí Minh,Quận 8,97.0,1.93
"301 Đồng Khởi, Phường 1, Quận 1, TP. Hồ Chí Minh",20.0,7.6,4.2,Đông,Tây,2.0,2.0,2.0,Have certificate,Empty,72.43,Chung cư,TP. Hồ Chí Minh,Quận 1,658.0,13.16
"543C Âu Cơ, Phường 2, Tân Phú, TP. Hồ Chí Minh",111.9,12.6,8.9,Đông - Nam,Tây,1.0,4.0,4.0,In progress,Empty,13.52,Nhà,TP. Hồ Chí Minh,Tân Phú,102.0,11.44
"536C Kinh Dương Vương, Phường 6, Bình Tân, TP. Hồ Chí Minh",20.0,3.8,8.4,Tây,Nam,2.0,1.0,2.0,Have certificate,Full,1.97,Nhà,TP. Hồ Chí Minh,Bình Tân,66.0,1.31
"917C Đặng Văn Bi, Phường 1, Thủ Đức, TP. Hồ Chí Minh",141.2,8.4,7.2,Nam,Tây - Nam,2.0,2.0,2.0,Have certificate,Full,23.86,Chung cư,TP. Hồ Chí Minh,Thủ Đức,96.0,13.6
"872A Hai Bà Trưng, Phường 9, Quận 1, TP. Hồ Chí Minh",45.3,8.6,9.7,Tây - Nam,Bắc,4.0,1.0,2.0,Have certificate,Empty,85.52,Nhà,TP. Hồ Chí Minh,Quận 1,571.0,25.86
"321B Mã Lò, Phường 10, Bình Tân, TP. Hồ Chí Minh",156.5,3.3,5.6,Tây - Nam,Tây - Nam,2.0,3.0,2.0,Have certificate,Basic,14.59,Nhà,TP. Hồ Chí Minh,Bình Tân,71.0,11.12
"182 Nguyễn Thị Thập, Phường 7, Quận 7, TP. Hồ Chí Minh",38.9,3.2,8.6,Tây - Nam,Bắc,1.0,2.0,2.0,Pending,Empty,16.98,Nhà,TP. Hồ Chí Minh,Quận 7,248.0,9.65
"260A Lê Tuệ Mẫn, Phường 7, Quận 6, TP. Hồ Chí Minh",20.0,7.9,9.3,Tây - Nam,Tây,1.0,1.0,3.0,Pending,Empty,2.71,Chung cư,TP. Hồ Chí Minh,Quận 6,112.0,2.23
"424B Man Thiện, Phường 1, Quận 9 (Thủ Đức), TP. Hồ Chí Minh",77.0,13.1,4.7,Đông - Nam,Tây,2.0,4.0,2.0,Pending,Full,12.12,Nhà,TP. Hồ Chí Minh,Quận 9 (Thủ Đức),132.0,10.15
"869A Lê Tuệ Mẫn, Phường 3, Quận 6, TP. Hồ Chí Minh",151.4,13.7,9.5,Nam,Đông,2.0,3.0,1.0,Pending,Full,19.17,Chung cư,TP. Hồ Chí Minh,Quận 6,96.0,14.6
"507 Đặng Chất Chất, Phường 8, Quận 8, TP. Hồ Chí Minh",114.4,14.0,8.3,Tây - Nam,Đông - Bắc,2.0,2.0,2.0,In progress,Basic,18.4,Chung cư,TP. Hồ Chí Minh,Quận 8,66.0,7.53
"57C Vành Đai Trong, Xã 1, Bình Tân, TP. Hồ Chí Minh",32.1,10.3,7.6,Bắc,Tây - Bắc,2.0,2.0,2.0,In progress,Full,2.24,Chung cư,TP. Hồ Chí Minh,Bình Tân,64.0,2.04
"677A Nguyễn Huệ, Xã 2, Quận 1, TP. Hồ Chí Minh",34.9,3.9,5.4,Tây - Bắc,Tây - Nam,4.0,3.0,1.0,Pending,Full,76.21,Chung cư,TP. Hồ Chí Minh,Quận 1,557.0,19.44
"142B Lê Tuệ Mẫn, Phường 5, Quận 6, TP. Hồ Chí Minh",35.6,7.3,8.2,Tây - Nam,Tây - Bắc,4.0,2.0,2.0,Have certificate,Basic,5.58,Chung cư,TP. Hồ Chí Minh,Quận 6,103.0,3.69
"609A Phan Văn Trị, Phường 9, Gò Vấp, TP. Hồ Chí Minh",28.3,7.0,3.2,Tây - Bắc,Đông - Bắc,4.0,3.0,3.0,Have certificate,Empty,3.74,Nhà,TP. Hồ Chí Minh,Gò Vấp,75.0,2.12
"573A Nguyễn Thị Thập, Phường 6, Quận 7, TP. Hồ Chí Minh",87.2,14.8,4.4,Tây,Đông - Nam,5.0,4.0,3.0,Have certificate,Full,52.88,Chung cư,TP. Hồ Chí Minh,Quận 7,239.0,20.85
"951A Lũy Bán Bích, Xã 3, Tân Phú, TP. Hồ Chí Minh",20.9,3.6,9.3,Tây - Nam,Đông - Nam,1.0,3.0,3.0,Sale contract,Full,1.72,Chung cư,TP. Hồ Chí Minh,Tân Phú,66.0,1.39
"892C Tạ Quang Bửu, Phường 3, Quận 8, TP. Hồ Chí Minh",26.7,7.1,6.2,Đông - Bắc,Đông - Bắc,3.0,3.0,3.0,Sale contract,Full,2.12,Chung cư,TP. Hồ Chí Minh,Quận 8,62.0,1.67
"102C Hoàng Diệu, Xã 2, Quận 4, TP. Hồ Chí Minh",22.6,6.9,4.4,Tây,Đông - Nam,2.0,3.0,3.0,Pending,Full,5.55,Nhà,TP. Hồ Chí Minh,Quận 4,169.0,3.82
"803C Phạm Hùng, Xã 1, Quận 8, TP. Hồ Chí Minh",20.0,8.0,4.0,Đông - Nam,Tây - Bắc,1.0,1.0,1.0,In progress,Basic,4.82,Chung cư,TP. Hồ Chí Minh,Quận 8,56.0,1.11
