Address,Area,Frontage,Access Road,House direction,Balcony direction,Floors,Bedrooms,Bathrooms,Legal status,Furniture state,Price
"Đường Trần Hưng Đạo, Phúc Tân, Hoàn Kiếm, Hà Nội",120.0,6.511905095704337,4.05,Tây - Bắc,Đông - Nam,4.0,7.0,6.0,Pending,Full,63.158306322015456
"Đường Trần Hưng Đạo, Phúc Tân, Hoàn Kiếm, Hà Nội",150.0,7.280531228511087,4.05,Tây - Bắc,Đông - Nam,4.0,8.0,7.0,Pending,Full,78.4364452602033
"Đường Trần Hưng Đạo, Phúc Tân, Hoàn Kiếm, Hà Nội",200.0,8.406833329248705,4.05,Tây - Bắc,Đông - Nam,4.0,10.0,8.0,Pending,Full,96.65734704401575
"56, Nguyễn Văn Đậu, Phường 21, Bình Thạnh, Hồ Chí Minh",100.0,6.545763935229464,5.0,Đông - Nam,Đông - Nam,1.0,4.0,3.0,Have certificate,Full,41.32944958982067
"56, Nguyễn Văn Đậu, Phường 21, Bình Thạnh, Hồ Chí Minh",120.0,7.170525126857924,5.0,Đông - Nam,Đông - Nam,1.0,5.0,4.0,Have certificate,Full,50.7938144375872
"56, Nguyễn Văn Đậu, Phường 21, Bình Thạnh, Hồ Chí Minh",150.0,8.01689080901231,5.0,Đông - Nam,Đông - Nam,1.0,6.0,4.0,Have certificate,Full,66.77950267802366
"56, Nguyễn Văn Đậu, Phường 21, Bình Thạnh, Hồ Chí Minh",200.0,9.257108133294189,5.0,Đông - Nam,Đông - Nam,1.0,8.0,6.0,Have certificate,Full,86.58755633673408
"Đường Cư Xá Phú Lâm A, Phường 12, Quận 6, Hồ Chí Minh",100.0,5.0,8.0,Đông - Nam,Đông - Nam,2.0,4.0,3.0,Have certificate,Full,8.971956308200086
"Đường Cư Xá Phú Lâm A, Phường 12, Quận 6, Hồ Chí Minh",120.0,5.477225575051661,8.0,Đông - Nam,Đông - Nam,2.0,4.0,4.0,Have certificate,Full,11.349484767952688
"Đường Cư Xá Phú Lâm A, Phường 12, Quận 6, Hồ Chí Minh",150.0,6.123724356957945,8.0,Đông - Nam,Đông - Nam,2.0,5.0,5.0,Have certificate,Full,14.203448524324303
"Đường Cư Xá Phú Lâm A, Phường 12, Quận 6, Hồ Chí Minh",200.0,7.0710678118654755,8.0,Đông - Nam,Đông - Nam,2.0,7.0,6.0,Have certificate,Full,18.96536889160801
"Đường ĐT 743, Phường Bình Hòa, Thuận An, Bình Dương",100.0,6.868028197434452,5.0,Đông,Đông,3.0,4.0,4.0,Have certificate,Full,4.988987590480204
"Đường ĐT 743, Phường Bình Hòa, Thuận An, Bình Dương",120.0,7.523547938632787,5.0,Đông,Đông,3.0,5.0,4.0,Have certificate,Full,6.242981306766291
"Đường ĐT 743, Phường Bình Hòa, Thuận An, Bình Dương",150.0,8.411582311380664,5.0,Đông,Đông,3.0,6.0,5.0,Have certificate,Full,7.447613078440503
"Đường ĐT 743, Phường Bình Hòa, Thuận An, Bình Dương",200.0,9.712858623572643,5.0,Đông,Đông,3.0,7.0,6.0,Have certificate,Full,9.838426226122017
"Đường Xuân Thủy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",100.0,6.172133998483677,3.0,Đông - Nam,Đông - Nam,5.0,9.0,5.0,Have certificate,Full,13.647279575831579
"Đường Xuân Thủy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",120.0,6.761234037828133,3.0,Đông - Nam,Đông - Nam,5.0,10.0,5.0,Have certificate,Full,16.673688656485634
"Đường Xuân Thủy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",150.0,7.559289460184544,3.0,Đông - Nam,Đông - Nam,5.0,10.0,6.0,Have certificate,Full,21.049185818052436
"Đường Xuân Thủy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",200.0,8.728715609439694,3.0,Đông - Nam,Đông - Nam,5.0,10.0,7.0,Have certificate,Full,29.325840251887353
"Đường Huỳnh Văn Bánh, Phường 12, Phú Nhuận, Hồ Chí Minh",100.0,7.453559924999299,4.0,Đông - Nam,Đông - Nam,3.0,5.0,5.0,Have certificate,Basic,5.497574986281485
"Đường Huỳnh Văn Bánh, Phường 12, Phú Nhuận, Hồ Chí Minh",120.0,8.16496580927726,4.0,Đông - Nam,Đông - Nam,3.0,6.0,5.0,Have certificate,Basic,7.067796581872892
"Đường Huỳnh Văn Bánh, Phường 12, Phú Nhuận, Hồ Chí Minh",150.0,9.128709291752768,4.0,Đông - Nam,Đông - Nam,3.0,7.0,6.0,Have certificate,Basic,8.64009186790777
"Đường Huỳnh Văn Bánh, Phường 12, Phú Nhuận, Hồ Chí Minh",200.0,10.540925533894598,4.0,Đông - Nam,Đông - Nam,3.0,9.0,7.0,Have certificate,Basic,11.209512503768932
"Đường Làng Tăng Phú, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",100.0,6.108472217815262,8.0,Đông - Nam,Đông - Nam,3.0,4.0,3.0,Have certificate,Full,7.382165330586647
"Đường Làng Tăng Phú, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",120.0,6.691496051182058,8.0,Đông - Nam,Đông - Nam,3.0,4.0,4.0,Have certificate,Full,8.668599650825128
"Đường Làng Tăng Phú, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",150.0,7.481320020807246,8.0,Đông - Nam,Đông - Nam,3.0,5.0,5.0,Have certificate,Full,11.200399422494927
"Đường Làng Tăng Phú, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",200.0,8.638684255813601,8.0,Đông - Nam,Đông - Nam,3.0,7.0,6.0,Have certificate,Full,14.667504947971295
"Đường Tây Thạnh, Phường 2, Tân Phú, Hồ Chí Minh",100.0,4.980582450917523,4.7,Đông - Nam,Đông - Nam,6.0,6.0,2.0,Have certificate,Full,47.029587220628144
"Đường Tây Thạnh, Phường 2, Tân Phú, Hồ Chí Minh",120.0,5.455954715763788,4.7,Đông - Nam,Đông - Nam,6.0,6.0,3.0,Have certificate,Full,56.124013663292075
"Đường Tây Thạnh, Phường 2, Tân Phú, Hồ Chí Minh",150.0,6.099942813304187,4.7,Đông - Nam,Đông - Nam,6.0,7.0,4.0,Have certificate,Full,73.65693391380123
"Đường Tây Thạnh, Phường 2, Tân Phú, Hồ Chí Minh",200.0,7.043607250604991,4.7,Đông - Nam,Đông - Nam,6.0,9.0,5.0,Have certificate,Full,102.07084660320821
"Phố Ngọc Trì, Phường Thạch Bàn, Long Biên, Hà Nội",100.0,6.4049399539693965,3.5,Đông - Nam,Đông - Nam,4.0,5.0,4.0,Have certificate,Full,8.638284251986578
"Phố Ngọc Trì, Phường Thạch Bàn, Long Biên, Hà Nội",120.0,7.016260184510277,3.5,Đông - Nam,Đông - Nam,4.0,6.0,4.0,Have certificate,Full,10.821935009395819
"Phố Ngọc Trì, Phường Thạch Bàn, Long Biên, Hà Nội",150.0,7.844417360195099,3.5,Đông - Nam,Đông - Nam,4.0,7.0,5.0,Have certificate,Full,13.418503845609427
"Phố Ngọc Trì, Phường Thạch Bàn, Long Biên, Hà Nội",200.0,9.057952949088827,3.5,Đông - Nam,Đông - Nam,4.0,9.0,6.0,Have certificate,Full,18.42443285586038
"Đường Lê Đức Thọ, Phường 6, Gò Vấp, Hồ Chí Minh",100.0,7.878385971583352,10.0,Đông - Nam,Đông - Nam,1.0,2.0,2.0,Have certificate,Basic,9.883454009722366
"Đường Lê Đức Thọ, Phường 6, Gò Vấp, Hồ Chí Minh",120.0,8.630339426736915,10.0,Đông - Nam,Đông - Nam,1.0,3.0,2.0,Have certificate,Basic,11.536473588055573
"Đường Lê Đức Thọ, Phường 6, Gò Vấp, Hồ Chí Minh",150.0,9.649012813540153,10.0,Đông - Nam,Đông - Nam,1.0,4.0,3.0,Have certificate,Basic,14.564414887277524
"Đường Lê Đức Thọ, Phường 6, Gò Vấp, Hồ Chí Minh",200.0,11.141720290623113,10.0,Đông - Nam,Đông - Nam,1.0,5.0,4.0,Have certificate,Basic,19.93106095499718
"Đường Bác Ái, Phường Tân Thành, Tân Phú, Hồ Chí Minh",100.0,4.798687035041353,12.0,Bắc,Bắc,3.0,4.0,3.0,Have certificate,Full,10.911053852336035
"Đường Bác Ái, Phường Tân Thành, Tân Phú, Hồ Chí Minh",120.0,5.256698270999465,12.0,Bắc,Bắc,3.0,5.0,4.0,Have certificate,Full,12.986270567248289
"Đường Bác Ái, Phường Tân Thành, Tân Phú, Hồ Chí Minh",150.0,5.877167335580208,12.0,Bắc,Bắc,3.0,6.0,4.0,Have certificate,Full,15.651731342164727
"Đường Bác Ái, Phường Tân Thành, Tân Phú, Hồ Chí Minh",200.0,6.786368286539417,12.0,Bắc,Bắc,3.0,8.0,6.0,Have certificate,Full,22.869214277811942
"Đường Trần Bá Giao, Phường 5, Gò Vấp, Hồ Chí Minh",100.0,5.163977794943222,8.0,Đông - Bắc,Đông - Nam,2.0,4.0,3.0,Have certificate,Full,12.091274910524374
"Đường Trần Bá Giao, Phường 5, Gò Vấp, Hồ Chí Minh",120.0,5.656854249492381,8.0,Đông - Bắc,Đông - Nam,2.0,5.0,3.0,Have certificate,Full,13.422949048236235
"Đường Trần Bá Giao, Phường 5, Gò Vấp, Hồ Chí Minh",150.0,6.324555320336759,8.0,Đông - Bắc,Đông - Nam,2.0,6.0,4.0,Have certificate,Full,17.699871893208766
"Đường Trần Bá Giao, Phường 5, Gò Vấp, Hồ Chí Minh",200.0,7.302967433402215,8.0,Đông - Bắc,Đông - Nam,2.0,7.0,5.0,Have certificate,Full,23.306352415233906
"Dự án Hoàng Nam Uyên Hưng, Đường Tố Hữu, Phường Uyên Hưng, Tân Uyên, Bình Dương",100.0,7.0710678118654755,17.0,Đông - Nam,Đông - Nam,3.0,3.0,3.0,Have certificate,Basic,2.1427068445779596
"Dự án Hoàng Nam Uyên Hưng, Đường Tố Hữu, Phường Uyên Hưng, Tân Uyên, Bình Dương",120.0,7.745966692414834,17.0,Đông - Nam,Đông - Nam,3.0,4.0,4.0,Have certificate,Basic,2.8283695210731157
"Dự án Hoàng Nam Uyên Hưng, Đường Tố Hữu, Phường Uyên Hưng, Tân Uyên, Bình Dương",150.0,8.660254037844387,17.0,Đông - Nam,Đông - Nam,3.0,5.0,4.0,Have certificate,Basic,3.249855341366543
"Dự án Hoàng Nam Uyên Hưng, Đường Tố Hữu, Phường Uyên Hưng, Tân Uyên, Bình Dương",200.0,10.0,17.0,Đông - Nam,Đông - Nam,3.0,7.0,6.0,Have certificate,Basic,4.259819217322806
"Đường An Trung Đông 1, Phường An Hải Đông, Sơn Trà, Đà Nẵng",100.0,7.453559924999299,5.5,Đông - Nam,Đông - Nam,3.0,4.0,4.0,Have certificate,Full,8.488524220868449
"Đường An Trung Đông 1, Phường An Hải Đông, Sơn Trà, Đà Nẵng",120.0,8.16496580927726,5.5,Đông - Nam,Đông - Nam,3.0,5.0,4.0,Have certificate,Full,10.347530678388996
"Đường An Trung Đông 1, Phường An Hải Đông, Sơn Trà, Đà Nẵng",150.0,9.128709291752768,5.5,Đông - Nam,Đông - Nam,3.0,6.0,5.0,Have certificate,Full,11.945420824466062
"Đường An Trung Đông 1, Phường An Hải Đông, Sơn Trà, Đà Nẵng",200.0,10.540925533894598,5.5,Đông - Nam,Đông - Nam,3.0,8.0,6.0,Have certificate,Full,17.096272925623776
"Phố Vĩnh Ninh, Xã Vĩnh Quỳnh, Thanh Trì, Hà Nội",100.0,5.962847939999439,4.0,Đông - Bắc,Đông - Bắc,4.0,5.0,4.0,Have certificate,Full,7.988560370285953
"Phố Vĩnh Ninh, Xã Vĩnh Quỳnh, Thanh Trì, Hà Nội",120.0,6.531972647421808,4.0,Đông - Bắc,Đông - Bắc,4.0,6.0,4.0,Have certificate,Full,9.130931929419384
"Phố Vĩnh Ninh, Xã Vĩnh Quỳnh, Thanh Trì, Hà Nội",150.0,7.302967433402215,4.0,Đông - Bắc,Đông - Bắc,4.0,7.0,5.0,Have certificate,Full,11.505548343415507
"Phố Vĩnh Ninh, Xã Vĩnh Quỳnh, Thanh Trì, Hà Nội",200.0,8.432740427115679,4.0,Đông - Bắc,Đông - Bắc,4.0,9.0,6.0,Have certificate,Full,16.040238979252447
"Phường 5, Gò Vấp, Hồ Chí Minh",100.0,4.56716884404332,5.0,Đông - Nam,Đông - Nam,3.0,4.0,3.0,Have certificate,Full,6.597268210134966
"Phường 5, Gò Vấp, Hồ Chí Minh",120.0,5.003082799634641,5.0,Đông - Nam,Đông - Nam,3.0,5.0,4.0,Have certificate,Full,8.494484155786184
"Phường 5, Gò Vấp, Hồ Chí Minh",150.0,5.593616618521509,5.0,Đông - Nam,Đông - Nam,3.0,6.0,4.0,Have certificate,Full,10.483582758169558
"Phường 5, Gò Vấp, Hồ Chí Minh",200.0,6.458952120893915,5.0,Đông - Nam,Đông - Nam,3.0,8.0,6.0,Have certificate,Full,14.225350809770493
"90/14, Đường Trần Văn Ơn, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",100.0,5.0,10.0,Tây - Nam,Tây - Nam,1.0,2.0,1.0,Have certificate,Full,10.128369407536416
"90/14, Đường Trần Văn Ơn, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",120.0,5.477225575051661,10.0,Tây - Nam,Tây - Nam,1.0,2.0,2.0,Have certificate,Full,13.139241540507191
"90/14, Đường Trần Văn Ơn, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",150.0,6.123724356957945,10.0,Tây - Nam,Tây - Nam,1.0,3.0,3.0,Have certificate,Full,15.490108742919732
"90/14, Đường Trần Văn Ơn, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",200.0,7.0710678118654755,10.0,Tây - Nam,Tây - Nam,1.0,5.0,4.0,Have certificate,Full,20.459887214163057
"Đường Võ Thị Sáu, Phường Đông Hòa, Dĩ An, Bình Dương",100.0,4.922731929135861,7.0,Đông - Nam,Đông - Nam,2.0,3.0,2.0,Have certificate,Empty,2.969649573586997
"Đường Võ Thị Sáu, Phường Đông Hòa, Dĩ An, Bình Dương",120.0,5.392582644277269,7.0,Đông - Nam,Đông - Nam,2.0,4.0,3.0,Have certificate,Empty,3.564586306683294
"Đường Võ Thị Sáu, Phường Đông Hòa, Dĩ An, Bình Dương",150.0,6.02909068344477,7.0,Đông - Nam,Đông - Nam,2.0,5.0,3.0,Have certificate,Empty,4.788760778818867
"Đường Võ Thị Sáu, Phường Đông Hòa, Dĩ An, Bình Dương",200.0,6.961794258111005,7.0,Đông - Nam,Đông - Nam,2.0,7.0,5.0,Have certificate,Empty,6.2224146357143315
"110, Vạn Tượng, Phường 10, Quận 5, Hồ Chí Minh",100.0,6.871960215928373,5.3,Đông - Bắc,Đông - Nam,5.0,3.0,5.0,Have certificate,Full,55.46668469572077
"110, Vạn Tượng, Phường 10, Quận 5, Hồ Chí Minh",120.0,7.527855249084084,5.3,Đông - Bắc,Đông - Nam,5.0,3.0,6.0,Have certificate,Full,69.51521886551204
"110, Vạn Tượng, Phường 10, Quận 5, Hồ Chí Minh",150.0,8.416398030865311,5.3,Đông - Bắc,Đông - Nam,5.0,4.0,7.0,Have certificate,Full,83.45112329456627
"110, Vạn Tượng, Phường 10, Quận 5, Hồ Chí Minh",200.0,9.718419337454248,5.3,Đông - Bắc,Đông - Nam,5.0,6.0,8.0,Have certificate,Full,115.39675483066324
"Đường Lê Văn Duyệt, Phường 1, Bình Thạnh, Hồ Chí Minh",100.0,5.962847939999439,5.0,Đông - Nam,Đông - Nam,4.0,5.0,4.0,Have certificate,Full,10.434179190890724
"Đường Lê Văn Duyệt, Phường 1, Bình Thạnh, Hồ Chí Minh",120.0,6.531972647421808,5.0,Đông - Nam,Đông - Nam,4.0,6.0,4.0,Have certificate,Full,13.177287146944703
"Đường Lê Văn Duyệt, Phường 1, Bình Thạnh, Hồ Chí Minh",150.0,7.302967433402215,5.0,Đông - Nam,Đông - Nam,4.0,7.0,5.0,Have certificate,Full,16.466563217354643
"Đường Lê Văn Duyệt, Phường 1, Bình Thạnh, Hồ Chí Minh",200.0,8.432740427115679,5.0,Đông - Nam,Đông - Nam,4.0,9.0,6.0,Have certificate,Full,21.146647604466104
"Dự án The Empire - Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên",100.0,5.976143046671968,13.0,Tây - Bắc,Tây - Bắc,5.0,7.0,4.0,Have certificate,Full,11.37962456914502
"Dự án The Empire - Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên",120.0,6.54653670707977,13.0,Tây - Bắc,Tây - Bắc,5.0,7.0,5.0,Have certificate,Full,13.673663686119744
"Dự án The Empire - Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên",150.0,7.319250547113999,13.0,Tây - Bắc,Tây - Bắc,5.0,8.0,6.0,Have certificate,Full,17.946735156645847
"Dự án The Empire - Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên",200.0,8.451542547285166,13.0,Tây - Bắc,Tây - Bắc,5.0,10.0,7.0,Have certificate,Full,22.701032955765285
"Phố Trần Cung, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",100.0,6.246950475544242,3.0,Đông - Nam,Đông - Nam,4.0,5.0,5.0,Have certificate,Full,11.045636278847708
"Phố Trần Cung, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",120.0,6.843191382146412,3.0,Đông - Nam,Đông - Nam,4.0,6.0,5.0,Have certificate,Full,13.065476891049245
"Phố Trần Cung, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",150.0,7.6509205567600596,3.0,Đông - Nam,Đông - Nam,4.0,7.0,6.0,Have certificate,Full,17.058586912902047
"Phố Trần Cung, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",200.0,8.834522085987723,3.0,Đông - Nam,Đông - Nam,4.0,9.0,7.0,Have certificate,Full,22.783944836284476
"Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Long Biên, Hà Nội",100.0,5.422176684690384,3.5,Đông - Nam,Đông - Nam,5.0,4.0,5.0,Sale contract,Basic,13.855681253764311
"Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Long Biên, Hà Nội",120.0,5.939696961967,3.5,Đông - Nam,Đông - Nam,5.0,5.0,5.0,Sale contract,Basic,15.523804879673994
"Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Long Biên, Hà Nội",150.0,6.640783086353597,3.5,Đông - Nam,Đông - Nam,5.0,6.0,6.0,Sale contract,Basic,19.76020558391219
"Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Long Biên, Hà Nội",200.0,7.668115805072326,3.5,Đông - Nam,Đông - Nam,5.0,7.0,7.0,Sale contract,Basic,27.614937025384616
"Đường Số 45, Phường 14, Gò Vấp, Hồ Chí Minh",100.0,9.70142500145332,5.0,Đông - Nam,Đông - Nam,4.0,6.0,6.0,Have certificate,Full,13.697499981085626
"Đường Số 45, Phường 14, Gò Vấp, Hồ Chí Minh",120.0,10.627378626481143,5.0,Đông - Nam,Đông - Nam,4.0,6.0,7.0,Have certificate,Full,15.663046702769627
"Đường Số 45, Phường 14, Gò Vấp, Hồ Chí Minh",150.0,11.881770515720092,5.0,Đông - Nam,Đông - Nam,4.0,7.0,8.0,Have certificate,Full,19.743010807198665
"Đường Số 45, Phường 14, Gò Vấp, Hồ Chí Minh",200.0,13.719886811400707,5.0,Đông - Nam,Đông - Nam,4.0,9.0,9.0,Have certificate,Full,25.866125308701278
"Đường Phạm Văn Chiêu, Phường 9, Gò Vấp, Hồ Chí Minh",100.0,6.229566598086901,4.0,Đông - Nam,Đông - Nam,3.0,4.0,4.0,Have certificate,Full,12.832661869477434
"Đường Phạm Văn Chiêu, Phường 9, Gò Vấp, Hồ Chí Minh",120.0,6.824148298505829,4.0,Đông - Nam,Đông - Nam,3.0,5.0,4.0,Have certificate,Full,14.070437031512999
"Đường Phạm Văn Chiêu, Phường 9, Gò Vấp, Hồ Chí Minh",150.0,7.62962974199928,4.0,Đông - Nam,Đông - Nam,3.0,6.0,5.0,Have certificate,Full,19.25143050856695
"Đường Phạm Văn Chiêu, Phường 9, Gò Vấp, Hồ Chí Minh",200.0,8.809937570720919,4.0,Đông - Nam,Đông - Nam,3.0,8.0,6.0,Have certificate,Full,24.988659880575234
"Phố Doãn Kế Thiện, Phường Mai Dịch, Cầu Giấy, Hà Nội",100.0,4.85071250072666,3.0,Đông - Nam,Đông - Nam,4.0,5.0,6.0,Have certificate,Full,12.086368616095479
"Phố Doãn Kế Thiện, Phường Mai Dịch, Cầu Giấy, Hà Nội",120.0,5.313689313240571,3.0,Đông - Nam,Đông - Nam,4.0,5.0,7.0,Have certificate,Full,13.702446609377454
"Phố Doãn Kế Thiện, Phường Mai Dịch, Cầu Giấy, Hà Nội",150.0,5.940885257860046,3.0,Đông - Nam,Đông - Nam,4.0,6.0,8.0,Have certificate,Full,18.017189414466237
"Phố Doãn Kế Thiện, Phường Mai Dịch, Cầu Giấy, Hà Nội",200.0,6.859943405700354,3.0,Đông - Nam,Đông - Nam,4.0,8.0,9.0,Have certificate,Full,23.841325810448488
"Đường An Chân, Phường Sở Dầu, Hồng Bàng, Hải Phòng",100.0,5.163977794943222,10.0,Đông - Nam,Đông - Nam,4.0,5.0,4.0,Have certificate,Full,5.341084934051326
"Đường An Chân, Phường Sở Dầu, Hồng Bàng, Hải Phòng",120.0,5.656854249492381,10.0,Đông - Nam,Đông - Nam,4.0,6.0,4.0,Have certificate,Full,6.775743106590487
"Đường An Chân, Phường Sở Dầu, Hồng Bàng, Hải Phòng",150.0,6.324555320336759,10.0,Đông - Nam,Đông - Nam,4.0,7.0,5.0,Have certificate,Full,8.760814589315665
"Đường An Chân, Phường Sở Dầu, Hồng Bàng, Hải Phòng",200.0,7.302967433402215,10.0,Đông - Nam,Đông - Nam,4.0,8.0,6.0,Have certificate,Full,11.176699533646246
"Đường Phạm Cự Lượng, Phường An Hải Đông, Sơn Trà, Đà Nẵng",100.0,6.201736729460423,7.5,Đông - Nam,Đông - Nam,3.0,4.0,3.0,Have certificate,Full,8.505926101332873
"Đường Phạm Cự Lượng, Phường An Hải Đông, Sơn Trà, Đà Nẵng",120.0,6.793662204867575,7.5,Đông - Nam,Đông - Nam,3.0,4.0,4.0,Have certificate,Full,9.491206655150048
"Đường Phạm Cự Lượng, Phường An Hải Đông, Sơn Trà, Đà Nẵng",150.0,7.595545253127499,7.5,Đông - Nam,Đông - Nam,3.0,5.0,5.0,Have certificate,Full,12.347538917285068
"Đường Phạm Cự Lượng, Phường An Hải Đông, Sơn Trà, Đà Nẵng",200.0,8.770580193070291,7.5,Đông - Nam,Đông - Nam,3.0,7.0,6.0,Have certificate,Full,15.907123357226764
"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",100.0,5.875,6.0,Đông - Nam,Đông - Nam,3.0,5.0,4.0,Have certificate,Full,10.251895314978574
"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",120.0,6.435740050685702,6.0,Đông - Nam,Đông - Nam,3.0,5.0,5.0,Have certificate,Full,12.741950913589108
"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",150.0,7.195376119425585,6.0,Đông - Nam,Đông - Nam,3.0,6.0,6.0,Have certificate,Full,15.46049992354589
"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",200.0,8.308504678941935,6.0,Đông - Nam,Đông - Nam,3.0,8.0,7.0,Have certificate,Full,19.297806858707446
"Đường  Trần Đại Nghĩa, Phường Tân Tạo A, Bình Tân, Hồ Chí Minh",100.0,5.335705285122081,4.0,Đông - Nam,Đông - Nam,2.0,3.0,3.0,Have certificate,Full,5.514471835844802
